segment_id,review_id,listing_id,segment_text,main_topic_id,main_topic_label,topic_id,topic_label,satisfaction_0_100,sentiment_label
326,1428393485473056539,40183121,Couldn't have asked for a better place to stay post-flying for 20+ hours.,6,Experience,23,Overall Experience,72.02,positive
327,1428393485473056539,40183121,This room in Rose's home provided exactly what I needed to rest and rejuvenate,3,Cleanliness,11,General Cleanliness,50.0,neutral
328,1428393485473056539,40183121,and was a quick walk to the nearby supermarket so I couod grab some snacks.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
329,1428393485473056539,40183121,Additionally Rose was beyond accomodating for my arrival in the early hours of the moment which was greatly appreciated.,2,Check-in,9,Check-in,77.815,positive
330,1428393485473056539,40183121,Highly recommend.,6,Experience,24,Recommendation,71.005,positive
331,116043569,12896632,This is a great location for a great price.,8,Value,32,Value,92.405,positive
333,1207298373672664262,54245002,Shane was incredibly helpful and the house itself was gorgeous and had everything for a good stay.,6,Experience,22,Home Feeling,93.74,positive
335,1240674003562903063,816610126864964100,we were able to walk to Ontario Place easily!,6,Experience,23,Overall Experience,70.015,positive
336,1240674003562903063,816610126864964100,Some of the furnishings could use some care,3,Cleanliness,11,General Cleanliness,74.695,positive
337,1240674003562903063,816610126864964100,and were not up to par with listings in the area.,0,Accuracy,1,Photo Accuracy,50.0,neutral
338,1240674003562903063,816610126864964100,Overall we enjoyed our stay and would be back,6,Experience,23,Overall Experience,75.53,positive
339,1240674003562903063,816610126864964100,Ramandeep was a great host and very helpful!,5,Communication,18,Host Quality,90.845,positive
340,336007670,15190509,Nice and clean residence in a safe neighbourhood.,7,Location,27,Location Convenience,90.63,positive
341,336007670,15190509,Close to bus service which takes you to subway station.,7,Location,31,Transportation Access,50.0,neutral
342,336007670,15190509,Hosts offer good suggestions for shopping and dining,7,Location,28,Nearby Restaurants & Shops,72.02,positive
343,336007670,15190509,visiting Toronto.,6,Experience,23,Overall Experience,50.0,neutral
344,336007670,15190509,Great experience overall.,6,Experience,23,Overall Experience,81.245,positive
346,475990142918406090,14317572,A gorgeous and spacious home with everything you could ask for to make the stay comfortable and luxurious!!,4,Comfort,14,Interior Design,91.76500000000001,positive
347,475990142918406090,14317572,Also there are so many great restaurants and cafe's near by.,7,Location,28,Nearby Restaurants & Shops,82.865,positive
348,475990142918406090,14317572,We had an incredible stay and we would highly recommend it!!,6,Experience,23,Overall Experience,76.155,positive
352,562334055,35481499,The place was in spectacular shape and was able to host our group of 10 with plenty of room still.,4,Comfort,14,Interior Design,50.0,neutral
353,562334055,35481499,Our hosts Wil and Shareef were more than accommodating and were lightning quick with their responses if needed.,5,Communication,18,Host Quality,50.0,neutral
355,562334055,35481499,These guys go above and beyond and made our stay one to remember.,6,Experience,23,Overall Experience,50.0,neutral
356,562334055,35481499,Thanks again guys!!,5,Communication,18,Host Quality,76.995,positive
357,910130792170223604,750066409759209532,Stayed for a week for a work trip.,6,Experience,24,Recommendation,50.0,neutral
358,910130792170223604,750066409759209532,The location was perfect and the place was very clean and very conveniently located.,3,Cleanliness,11,General Cleanliness,88.565,positive
359,910130792170223604,750066409759209532,Sierra was very responsive and in fact,5,Communication,21,Responsive Host,71.005,positive
360,910130792170223604,750066409759209532,when the remote control for the TV stopped working,1,Amenities,8,Wi-Fi & TV,38.685,negative
361,910130792170223604,750066409759209532,she came by and dropped off new batteries.,3,Cleanliness,11,General Cleanliness,50.0,neutral
362,910130792170223604,750066409759209532,The building itself is conveniently located just steps from Starbucks and many other great restaurants.,7,Location,28,Nearby Restaurants & Shops,81.245,positive
363,910130792170223604,750066409759209532,Check in and check out were very easy and I definitely plan to stay again.,2,Check-in,9,Check-in,85.445,positive
364,446022919,28644148,Nave’s place was great.,7,Location,27,Location Convenience,81.245,positive
366,446022919,28644148,Nave was very helpful,5,Communication,18,Host Quality,73.77,positive
368,446022919,28644148,I was very happy that the unit is completely separate with its own laundry.,1,Amenities,5,Laundry & Towels,80.575,positive
369,1444313818052101636,1332220741761775616,great location for sporting or concert events.,6,Experience,23,Overall Experience,81.245,positive
371,1444313818052101636,1332220741761775616,apple juice for kids and pop.,1,Amenities,2,Coffee & Breakfast,50.0,neutral
372,1444313818052101636,1332220741761775616,there was extra sheets and towels which is always nice.,1,Amenities,5,Laundry & Towels,71.075,positive
374,1444313818052101636,1332220741761775616,we appreciated the hosts quick responses when we had questions.,5,Communication,18,Host Quality,75.53,positive
375,1393536540668273838,51225849,This beautiful home is just off College Street - close enough to all the action with great bars,7,Location,28,Nearby Restaurants & Shops,92.00999999999999,positive
376,1393536540668273838,51225849,restos and cafes -,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
377,1393536540668273838,51225849,far enough to be quiet and peaceful.,7,Location,29,Neighborhood Quietness,74.695,positive
378,1393536540668273838,51225849,It was great having two whole floors (with two bathrooms!),3,Cleanliness,10,Bathroom Cleanliness,82.94,positive
380,1393536540668273838,51225849,Amie was quick to respond to any inquiries and even let us check in early to accommodate our flight - I would definitely stay here again!,2,Check-in,9,Check-in,72.87,positive
381,913843950265633074,19440396,Great starting point to explore Toronto.,6,Experience,23,Overall Experience,81.245,positive
382,913843950265633074,19440396,Good communication with Baruch.,5,Communication,17,Communication,72.02,positive
383,913843950265633074,19440396,Nice restaurants in walking distance.,7,Location,28,Nearby Restaurants & Shops,71.075,positive
384,873177229399885135,8049960,I had an excellent 1 week's stay with Kirsten and Lucy.,6,Experience,23,Overall Experience,78.595,positive
385,873177229399885135,8049960,The room and house are in pristine condition and in a great location only 5 mins walk from the GO and Metro stations.,0,Accuracy,0,Apartment Expectation,81.245,positive
387,873177229399885135,8049960,great homemade cookies if you are lucky enough to try them.,1,Amenities,4,Kitchen Facilities,89.225,positive
389,749240369682123388,724874105656585481,and check in was smooth.,2,Check-in,9,Check-in,50.0,neutral
390,749240369682123388,724874105656585481,The room was cozy,4,Comfort,16,Overall Comfort,50.0,neutral
391,749240369682123388,724874105656585481,and had more than everything we needed - fridge,1,Amenities,4,Kitchen Facilities,50.0,neutral
392,749240369682123388,724874105656585481,private washroom.,3,Cleanliness,11,General Cleanliness,50.0,neutral
393,986993452382286016,43898528,I was in Toronto for a business trip and I felt like home at Sukhdeep’s place.,6,Experience,23,Overall Experience,68.06,positive
394,986993452382286016,43898528,The apartment was clean and in order.,3,Cleanliness,11,General Cleanliness,70.095,positive
395,986993452382286016,43898528,I was provided with all I needed,5,Communication,19,Issue Handling,50.0,neutral
396,986993452382286016,43898528,and the kitchen was full equipped.,1,Amenities,4,Kitchen Facilities,50.0,neutral
397,986993452382286016,43898528,Perfect location in the heart of the financial district.,7,Location,27,Location Convenience,91.8,positive
398,986993452382286016,43898528,If you are in Toronto for business or leisure,6,Experience,23,Overall Experience,50.0,neutral
400,1213166041305085594,45162482,We've been one month at Kathy's basement.,4,Comfort,12,Basement & Ceiling,50.0,neutral
401,1213166041305085594,45162482,The is worthwhile to work and tourist.,6,Experience,24,Recommendation,67.0,positive
402,1213166041305085594,45162482,Kathy help is to all issues we had,5,Communication,18,Host Quality,70.095,positive
403,1213166041305085594,45162482,she gave us many recommendations.,6,Experience,24,Recommendation,50.0,neutral
405,1223251576559420857,700169480730605549,place needs to match photos accurately.,0,Accuracy,1,Photo Accuracy,50.0,neutral
406,1223251576559420857,700169480730605549,couch needs replacing,4,Comfort,13,Bed Comfort,50.0,neutral
407,1223251576559420857,700169480730605549,cleaning needs improvement also up to date utensils.,1,Amenities,4,Kitchen Facilities,72.94,positive
409,1223251576559420857,700169480730605549,Not near any downtown.,7,Location,27,Location Convenience,50.0,neutral
410,1223251576559420857,700169480730605549,Without car it's not easily accessible.,1,Amenities,6,Parking,37.08,negative
411,1223251576559420857,700169480730605549,Place also too hot and AC control is by host living elsewhere.,1,Amenities,7,Temperature Control,50.0,neutral
412,78253611,13208298,Samar was great and very welcoming!,5,Communication,18,Host Quality,91.085,positive
414,78253611,13208298,She also provided a clean and nifty pace to stay.,4,Comfort,16,Overall Comfort,82.985,positive
415,78253611,13208298,The living room has great furniture.,4,Comfort,15,Interior Space & Natural Light,81.245,positive
416,78253611,13208298,Highly recommended!,6,Experience,24,Recommendation,66.835,positive
417,1521840462589709235,1246535951325090421,Great starting point to explore the city!,7,Location,27,Location Convenience,82.94,positive
418,1521840462589709235,1246535951325090421,Budget-friendly option in a fantastic neighborhood,7,Location,27,Location Convenience,77.86999999999999,positive
419,1521840462589709235,1246535951325090421,close to restaurants and parks.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
420,1521840462589709235,1246535951325090421,Kitchen and bath have the basics,3,Cleanliness,10,Bathroom Cleanliness,50.0,neutral
421,1521840462589709235,1246535951325090421,fine for vacation,6,Experience,24,Recommendation,60.114999999999995,positive
422,1521840462589709235,1246535951325090421,for a longer stay (work) it might be worth spending more.,6,Experience,24,Recommendation,61.315,positive
423,885558033809055211,831818560050836737,great response time.,5,Communication,20,Quick Response,81.245,positive
424,885558033809055211,831818560050836737,Saeed is very friendly and was able to answer any questions I had.,5,Communication,20,Quick Response,77.06500000000001,positive
